Bin_ID,Sample,Watermass,Date,Bin_Size(Mbp),16S,ORF_count,Completeness,Contamination,Strain_Heterogeneity,percent_Community,dRep_85_95,Classification
36_bin.63,36,Neritic,14/03/16,1.533753,NODE_7881_length_6741_cov_60.747599,1587,70.82,2.47,95.24,2.787031969,184_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
36_bin.66,36,Neritic,14/03/16,2.776882,x,2669,97.12,0.15,0,1.29945743,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
36_bin.69,36,Neritic,14/03/16,2.675417,NODE_1690_length_20278_cov_4.518885,2686,83.44,2.4,9.09,0.233152671,174_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555
36_bin.7,36,Neritic,14/03/16,1.972098,x,1919,88.07,0.41,0,1.454877848,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
36_bin.73,36,Neritic,14/03/16,0.820287,x,940,66.52,0.78,50,0.214362515,154_0,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Aquiluna;s__
36_bin.75,36,Neritic,14/03/16,2.150792,x,1906,93.5,0.54,100,0.676024115,87_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__
36_bin.79,36,Neritic,14/03/16,2.763971,NODE_333_length_54392_cov_18.759330,2632,91.85,1.16,0,0.936126016,178_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225
36_bin.83,36,Neritic,14/03/16,2.636869,NODE_2991_length_13659_cov_7.155942,2605,98.29,2.14,0,0.404508235,186_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__
36_bin.84,36,Neritic,14/03/16,4.329069,NODE_9143_length_6046_cov_5.984755,3534,94.18,1.76,0,0.27837068,55_1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__
36_bin.86,36,Neritic,14/03/16,1.145581,x,1154,52.76,5.17,0,0.611288615,127_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
36_bin.87,36,Neritic,14/03/16,2.043965,x,2013,89.55,0.07,0,0.268434983,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
36_bin.90,36,Neritic,14/03/16,2.00448,x,2263,50,0,0,0.197931786,213_0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA830;g__GCA-2689465;s__
37_bin.11,37,STW,14/03/16,1.08088,NODE_8958_length_5199_cov_21.292073,1056,74.16,5.15,10,2.065203746,103_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__MED-G11 sp002457075
37_bin.13,37,STW,14/03/16,1.678474,NODE_111_length_78868_cov_9.318336,1588,53.45,0,0,0.716281578,158_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__GCA-002728725;s__
37_bin.14,37,STW,14/03/16,2.651767,NODE_723_length_29100_cov_6.010268,2605,98.29,2.14,0,0.541921876,186_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__
37_bin.19,37,STW,14/03/16,1.640661,x,1540,92.2,0,0,1.546611767,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
37_bin.23,37,STW,14/03/16,2.163989,x,1918,92.43,0,0,0.663333059,87_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__
37_bin.24,37,STW,14/03/16,3.546721,x,3054,87.56,1.36,100,0.617354685,62_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp000383735
37_bin.30,37,STW,14/03/16,3.313287,NODE_79_length_92333_cov_10.550718,3170,90.02,1.05,28.57,0.714688102,130_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA12010;s__
37_bin.31,37,STW,14/03/16,1.875602,NODE_8256_length_5492_cov_3.149030,1982,60.19,0.74,0,0.262844474,174_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555
37_bin.33,37,STW,14/03/16,1.787407,x,1915,71.23,1.48,16.67,0.308616546,182_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
37_bin.35,37,STW,14/03/16,1.891938,NODE_452_length_38589_cov_21.890372,1830,92.47,0.82,14.29,1.360940043,126_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__
37_bin.38,37,STW,14/03/16,1.619544,x,1699,56.03,5.17,33.33,0.836763899,183_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
37_bin.39,37,STW,14/03/16,2.100389,x,2050,90.63,1.6,14.29,1.510686187,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
37_bin.41,37,STW,14/03/16,2.428721,x,2499,81.67,0.43,0,2.749383147,9_2,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__UBA11606;s__
37_bin.42,37,STW,14/03/16,2.78435,NODE_744_length_28566_cov_11.303380,2671,91.11,1.53,0,0.852791014,178_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225
37_bin.43,37,STW,14/03/16,2.964416,x,2846,97.73,0.19,50,1.173205357,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
37_bin.44,37,STW,14/03/16,4.184407,NODE_4190_length_8743_cov_4.270482,3483,90.52,1.18,0,0.380023387,55_1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__
37_bin.47,37,STW,14/03/16,2.373467,x,2232,87.7,2.24,30,0.878725887,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
37_bin.48,37,STW,14/03/16,1.441238,NODE_1363_length_18881_cov_25.630504,1378,83.8,0.17,100,1.447446996,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
37_bin.5,37,STW,14/03/16,1.011208,x,1078,58.33,5.46,20,2.797269795,137_0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
37_bin.51,37,STW,14/03/16,1.848147,NODE_322_length_47239_cov_10.301599,1715,94.62,0.09,0,0.76150486,81_3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__
37_bin.6,37,STW,14/03/16,1.500441,NODE_4216_length_8705_cov_33.219402,1546,69.86,0.19,75,2.49218772,184_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
37_bin.61,37,STW,14/03/16,1.026504,x,1391,89.32,0.49,100,0.441890075,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
37_bin.66,37,STW,14/03/16,1.099887,x,1116,77.59,9.4,0,1.392853603,142_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
37_bin.7,37,STW,14/03/16,1.612689,x,1658,65.52,0,0,4.126537416,184_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp002683395
37_bin.70,37,STW,14/03/16,2.788856,x,2892,93.62,7.12,100,4.118363663,9_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__UBA11606;s__
37_bin.71,37,STW,14/03/16,1.743044,NODE_20688_length_2961_cov_5.586338,1634,84.38,1.15,33.33,0.521034515,99_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__
37_bin.9,37,STW,14/03/16,2.605505,x,2676,80.68,1.07,42.86,0.395966511,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
38_bin.10,38,Front,14/03/16,1.346037,NODE_1290_length_17780_cov_18.597356,1270,79.31,0,0,1.352228919,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__
38_bin.14,38,Front,14/03/16,0.925224,x,1036,66.38,6.9,0,0.501794677,58_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__AG-339-G14;g__;s__
38_bin.15,38,Front,14/03/16,1.299168,x,1351,67.81,1.25,0,1.309461948,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
38_bin.23,38,Front,14/03/16,1.305848,x,1385,57.76,6.9,80,0.592758717,153_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
38_bin.28,38,Front,14/03/16,0.980518,x,984,63.7,2.03,33.33,0.342775135,70_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
38_bin.32,38,Front,14/03/16,2.078315,x,2034,68.21,2.11,44.44,1.828762578,125_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
38_bin.33,38,Front,14/03/16,2.915494,x,2759,91.38,5.17,30.77,0.641069535,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
38_bin.34,38,Front,14/03/16,1.503634,x,1463,85.66,1.1,100,2.627532066,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
38_bin.37,38,Front,14/03/16,1.102137,x,1469,91.26,0,0,0.904240945,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
38_bin.4,38,Front,14/03/16,2.512638,NODE_321_length_36667_cov_21.119951,2634,87.18,5.21,80,1.566408827,9_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__UBA11606;s__
38_bin.42,38,Front,14/03/16,2.17284,NODE_681_length_25640_cov_8.169503,2202,83.63,7.04,12.12,0.528159162,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
38_bin.44,38,Front,14/03/16,1.05202,x,1104,64.11,1.72,100,0.385821323,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
38_bin.45,38,Front,14/03/16,2.223643,x,2243,69.12,0,0,0.373119779,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
38_bin.48,38,Front,14/03/16,1.985407,x,1893,87.28,1.71,33.33,0.43302032,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
38_bin.52,38,Front,14/03/16,0.776807,x,859,58.6,0,0,4.930813566,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
38_bin.58,38,Front,14/03/16,1.939635,x,1923,60.34,0,0,1.403314372,184_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp002683395
38_bin.60,38,Front,14/03/16,2.543007,NODE_28_length_94370_cov_9.595930,2492,96.15,2.99,25,0.758132299,186_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__
38_bin.68,38,Front,14/03/16,3.437469,x,2843,95.53,2.27,50,1.257298938,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
38_bin.70,38,Front,14/03/16,1.89392,NODE_183_length_46532_cov_6.039178,1890,67.24,6.03,25,0.453834554,158_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__GCA-002728725;s__
38_bin.9,38,Front,14/03/16,1.168652,x,1220,57.82,5.01,17.65,0.439718219,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
39_bin.10,39,SAW,14/03/16,1.491264,x,1480,83.98,4.32,40,2.001999207,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
39_bin.12,39,SAW,14/03/16,1.991744,x,2112,61.91,9.23,46.34,0.512720923,105_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__OM182;s__
39_bin.13,39,SAW,14/03/16,2.391209,x,2405,54.31,1.72,0,0.425045213,57_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__
39_bin.15,39,SAW,14/03/16,2.266953,NODE_719_length_17717_cov_75.187188,2243,89.33,0.23,50,7.498595729,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
39_bin.17,39,SAW,14/03/16,2.030521,x,1959,61.58,5.26,66.67,0.492582252,5_1,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__UBA8087 sp002684315
39_bin.2,39,SAW,14/03/16,1.787794,x,1737,63.74,1.22,14.29,3.80889116,125_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
39_bin.22,39,SAW,14/03/16,1.264487,x,1438,74.05,0,0,15.58283637,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
39_bin.23,39,SAW,14/03/16,0.995016,NODE_5289_length_5418_cov_30.633028,1091,60.5,0.99,25,2.351440068,152_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
39_bin.27,39,SAW,14/03/16,1.746506,NODE_4126_length_6245_cov_3.539235,1919,58.07,5.32,22.22,0.433894963,186_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__
39_bin.3,39,SAW,14/03/16,2.428057,x,2388,66.56,1.39,44.44,0.625249374,80_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas tetraodonis
39_bin.33,39,SAW,14/03/16,1.717029,NODE_3763_length_6596_cov_6.571867,1609,94.37,0.03,100,0.820449392,70_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
39_bin.34,39,SAW,14/03/16,0.840931,x,940,66.61,1.2,100,4.562657559,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
39_bin.36,39,SAW,14/03/16,2.159466,NODE_4351_length_6073_cov_12.792528,2200,76.89,0.98,50,1.062736492,183_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
39_bin.37,39,SAW,14/03/16,1.363701,NODE_251_length_30176_cov_20.243031,1407,64.45,2.65,11.11,1.215482159,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
39_bin.4,39,SAW,14/03/16,1.522694,NODE_230_length_31891_cov_21.552681,1406,84.23,0,0,2.201524951,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002684355
39_bin.43,39,SAW,14/03/16,1.922167,NODE_2234_length_9012_cov_5.265473,1903,77.95,1.94,40,0.526704068,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
39_bin.44,39,SAW,14/03/16,2.382338,x,2378,66.67,7.84,24.49,0.612186779,122_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
39_bin.5,39,SAW,14/03/16,2.823665,x,2608,67.3,1.36,50,0.452362081,61_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
39_bin.6,39,SAW,14/03/16,3.714534,x,3021,97.9,0.23,0,2.285964971,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
4_bin.2,4,STW,29/07/14,1.379694,NODE_76_length_21195_cov_25.347618,1329,77.81,1.6,100,5.281487447,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
4_bin.8,4,STW,29/07/14,1.52215,NODE_7_length_60336_cov_44.158848,1314,83.2,0,0,11.08324709,18_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497895
40_bin.12,40,SAW,14/03/16,0.853618,NODE_8192_length_4702_cov_49.716757,874,50.69,0,0,1.6977288,135_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__
40_bin.13,40,SAW,14/03/16,3.79025,x,3061,97.96,0.23,0,4.927746074,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
40_bin.15,40,SAW,14/03/16,3.902349,NODE_931_length_19324_cov_6.703226,3607,92.76,0,0,0.533413761,57_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__
40_bin.18,40,SAW,14/03/16,2.350906,NODE_3220_length_8601_cov_4.033083,2433,78.05,1.9,6.67,0.347413028,173_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002726925
40_bin.2,40,SAW,14/03/16,1.565782,x,1604,50.45,1.65,100,1.549551375,183_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
40_bin.21,40,SAW,14/03/16,1.677693,x,1704,60.59,7.38,0,0.44452772,159_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__GCA-002728725;s__
40_bin.22,40,SAW,14/03/16,0.995053,NODE_6627_length_5388_cov_61.652796,1082,53.16,2.33,0,3.094322744,152_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
40_bin.24,40,SAW,14/03/16,1.424543,NODE_12552_length_3601_cov_12.712543,1408,80.17,0.88,60,0.943852725,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002684355
40_bin.25,40,SAW,14/03/16,2.497453,x,2664,54.62,3.45,50,0.488975043,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
40_bin.28,40,SAW,14/03/16,1.55408,NODE_163_length_50275_cov_7.115443,1510,88.89,0.95,0,0.67829205,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
40_bin.3,40,SAW,14/03/16,2.113847,NODE_760_length_21921_cov_22.080068,2136,57.18,4.71,16.67,3.762315091,125_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
40_bin.33,40,SAW,14/03/16,2.873956,NODE_170_length_49029_cov_12.363540,2691,89.84,2.08,12.5,0.900240804,174_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555
40_bin.34,40,SAW,14/03/16,2.204094,NODE_235_length_41787_cov_15.457756,2025,88.79,6.58,20,1.124056813,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
40_bin.37,40,SAW,14/03/16,2.095244,NODE_2723_length_9676_cov_29.011355,2106,51.72,0,0,1.627107665,128_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
40_bin.38,40,SAW,14/03/16,1.965955,NODE_2_length_262926_cov_71.932809,1709,94.26,0.68,0,5.135624959,70_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
40_bin.4,40,SAW,14/03/16,2.803806,x,2759,87.93,5.64,52.94,0.668903055,122_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
40_bin.40,40,SAW,14/03/16,1.408691,x,1564,83.61,0,0,4.990769896,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
40_bin.41,40,SAW,14/03/16,1.208147,NODE_308_length_36357_cov_50.805375,1287,68.2,9,2.78,3.129015538,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
40_bin.42,40,SAW,14/03/16,3.743509,NODE_630_length_24672_cov_5.296239,3261,92.19,3.4,11.11,0.396350149,61_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
40_bin.47,40,SAW,14/03/16,0.804607,NODE_390_length_32263_cov_149.217486,895,57.74,2.01,0,4.717327407,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
40_bin.49,40,SAW,14/03/16,1.54408,NODE_16858_length_2978_cov_4.264392,1648,52.27,7.41,89.29,0.386933117,169_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__
40_bin.54,40,SAW,14/03/16,3.236771,x,3045,93.71,5.15,0,3.384674331,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
40_bin.58,40,SAW,14/03/16,1.411868,x,1313,75.72,2.41,28,0.953430997,96_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
40_bin.6,40,SAW,14/03/16,3.306048,x,3290,82.64,1.51,50,0.354011363,170_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter manganoxydans
41_bin.10,41,SAW,14/03/16,1.628205,NODE_297_length_66162_cov_168.734236,1587,60.74,0,0,3.689559788,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
41_bin.100,41,SAW,14/03/16,1.657417,x,1594,64.66,7.76,50,0.102190837,97_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
41_bin.102,41,SAW,14/03/16,1.002781,NODE_2592_length_17685_cov_8.232508,1058,76.4,5.5,0,0.159585036,59_0,d__Bacteria;p__Dadabacteria;c__UBA1144;o__UBA1144;f__UBA1144;g__TMED58;s__TMED58 sp002701865
41_bin.17,41,SAW,14/03/16,1.419469,NODE_1804_length_22374_cov_11.275059,1443,82.67,0.92,0,0.243363121,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
41_bin.18,41,SAW,14/03/16,1.343592,NODE_246_length_73928_cov_6.331126,1338,82.06,1.83,0,0.147131228,160_0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA7377;s__
41_bin.2,41,SAW,14/03/16,1.780935,x,1652,82.18,3.26,12.5,0.457632019,100_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__
41_bin.21,41,SAW,14/03/16,3.804313,x,3026,97.56,0.91,50,2.035619626,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
41_bin.26,41,SAW,14/03/16,2.571136,x,2482,85.61,1.93,57.14,0.213541462,122_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
