Watermass,Completeness,Phylum,Gene,Category,Counts
Deep,98.72,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,94.79,Actinobacteriota,DsrA,Sulfur cycle,0
SAW,84.86,Bacteroidota,DsrA,Sulfur cycle,0
SAW,100,Bacteroidota,DsrA,Sulfur cycle,0
SAW,51.72,Bacteroidota,DsrA,Sulfur cycle,0
SAW,52.59,Bacteroidota,DsrA,Sulfur cycle,0
Deep,52.31,Chloroflexota,DsrA,Sulfur cycle,0
Deep,65.02,Chloroflexota,DsrA,Sulfur cycle,0
Deep,84.99,Nitrospinota,DsrA,Sulfur cycle,0
SAW,92.29,Proteobacteria,DsrA,Sulfur cycle,0
SAW,69.85,Proteobacteria,DsrA,Sulfur cycle,0
SAW,95.47,Proteobacteria,DsrA,Sulfur cycle,0
SAW,84.88,Proteobacteria,DsrA,Sulfur cycle,0
Deep,73,Proteobacteria,DsrA,Sulfur cycle,0
STW,65.08,Proteobacteria,DsrA,Sulfur cycle,0
SAW,90.19,Proteobacteria,DsrA,Sulfur cycle,0
Deep,62.07,Proteobacteria,DsrA,Sulfur cycle,0
STW,53.01,Proteobacteria,DsrA,Sulfur cycle,0
Deep,93.4,Proteobacteria,DsrA,Sulfur cycle,0
STW,70.22,Proteobacteria,DsrA,Sulfur cycle,0
STW,57.18,Proteobacteria,DsrA,Sulfur cycle,0
SAW,50.45,Proteobacteria,DsrA,Sulfur cycle,0
Deep,71.98,Proteobacteria,DsrA,Sulfur cycle,0
SAW,57.14,Proteobacteria,DsrA,Sulfur cycle,1
Deep,92.44,Proteobacteria,DsrA,Sulfur cycle,0
Deep,69.82,Proteobacteria,DsrA,Sulfur cycle,1
Deep,86.89,Proteobacteria,DsrA,Sulfur cycle,1
Deep,83.74,Proteobacteria,DsrA,Sulfur cycle,0
Deep,57.96,SAR324,DsrA,Sulfur cycle,1
SAW,93.18,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,55.9,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,85.17,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,68.69,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,80.44,Verrucomicrobiota,DsrA,Sulfur cycle,0
NW,55.66,Crenarchaeota,DsrA,Sulfur cycle,0
NW,65.46,Crenarchaeota,DsrA,Sulfur cycle,0
STW,89.32,Crenarchaeota,DsrA,Sulfur cycle,0
Front,91.26,Crenarchaeota,DsrA,Sulfur cycle,0
Deep,69.2,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,83.73,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,72.22,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,85.04,Actinobacteriota,DsrA,Sulfur cycle,0
NW,89.74,Actinobacteriota,DsrA,Sulfur cycle,0
NW,98.29,Actinobacteriota,DsrA,Sulfur cycle,0
STW,98.29,Actinobacteriota,DsrA,Sulfur cycle,0
Front,96.15,Actinobacteriota,DsrA,Sulfur cycle,0
SAW,58.07,Actinobacteriota,DsrA,Sulfur cycle,0
STW,93.62,Actinobacteriota,DsrA,Sulfur cycle,0
Front,87.18,Actinobacteriota,DsrA,Sulfur cycle,0
STW,81.67,Actinobacteriota,DsrA,Sulfur cycle,0
NW,66.52,Actinobacteriota,DsrA,Sulfur cycle,0
NW,98.38,Bacteroidota,DsrA,Sulfur cycle,0
NW,93.5,Bacteroidota,DsrA,Sulfur cycle,0
STW,92.43,Bacteroidota,DsrA,Sulfur cycle,0
SAW,87.77,Bacteroidota,DsrA,Sulfur cycle,0
SAW,90.75,Bacteroidota,DsrA,Sulfur cycle,0
SAW,74.45,Bacteroidota,DsrA,Sulfur cycle,0
NW,93.45,Bacteroidota,DsrA,Sulfur cycle,0
NW,99.46,Bacteroidota,DsrA,Sulfur cycle,0
STW,94.62,Bacteroidota,DsrA,Sulfur cycle,0
SAW,75.72,Bacteroidota,DsrA,Sulfur cycle,0
SAW,64.66,Bacteroidota,DsrA,Sulfur cycle,0
SAW,70.29,Bacteroidota,DsrA,Sulfur cycle,0
STW,74.16,Bacteroidota,DsrA,Sulfur cycle,0
NW,90.02,Bacteroidota,DsrA,Sulfur cycle,0
NW,78.16,Bacteroidota,DsrA,Sulfur cycle,0
STW,92.2,Bacteroidota,DsrA,Sulfur cycle,0
Front,85.66,Bacteroidota,DsrA,Sulfur cycle,0
SAW,83.98,Bacteroidota,DsrA,Sulfur cycle,0
SAW,77.83,Bacteroidota,DsrA,Sulfur cycle,0
Front,79.31,Bacteroidota,DsrA,Sulfur cycle,0
SAW,66.92,Bacteroidota,DsrA,Sulfur cycle,0
SAW,84.23,Bacteroidota,DsrA,Sulfur cycle,0
SAW,80.17,Bacteroidota,DsrA,Sulfur cycle,0
SAW,67.23,Bacteroidota,DsrA,Sulfur cycle,0
NW,84.94,Bacteroidota,DsrA,Sulfur cycle,0
NW,85.72,Bacteroidota,DsrA,Sulfur cycle,0
STW,83.8,Bacteroidota,DsrA,Sulfur cycle,0
Front,64.11,Bacteroidota,DsrA,Sulfur cycle,0
SAW,88.89,Bacteroidota,DsrA,Sulfur cycle,0
SAW,64.42,Bacteroidota,DsrA,Sulfur cycle,0
SAW,87.08,Bacteroidota,DsrA,Sulfur cycle,0
NW,60.6,Bacteroidota,DsrA,Sulfur cycle,0
NW,52.16,Bacteroidota,DsrA,Sulfur cycle,0
SAW,82.18,Bacteroidota,DsrA,Sulfur cycle,0
NW,83.73,Bacteroidota,DsrA,Sulfur cycle,0
NW,97.41,Bacteroidota,DsrA,Sulfur cycle,0
STW,84.38,Bacteroidota,DsrA,Sulfur cycle,0
SAW,84.93,Bacteroidota,DsrA,Sulfur cycle,0
SAW,56.35,Bacteroidota,DsrA,Sulfur cycle,0
SAW,97.31,Bacteroidota,DsrA,Sulfur cycle,0
Deep,54.31,Chloroflexota,DsrA,Sulfur cycle,0
Deep,84.49,Chloroflexota,DsrA,Sulfur cycle,0
SAW,69.2,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,74.05,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,83.61,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,85.05,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,90.9,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,76.4,Dadabacteria,DsrA,Sulfur cycle,0
SAW,70.69,Fibrobacterota,DsrA,Sulfur cycle,0
SAW,57.76,Myxococcota,DsrA,Sulfur cycle,0
Deep,80.99,Nitrospinota,DsrA,Sulfur cycle,0
SAW,61.58,Planctomycetota,DsrA,Sulfur cycle,0
NW,92.87,Planctomycetota,DsrA,Sulfur cycle,0
NW,94.18,Planctomycetota,DsrA,Sulfur cycle,0
STW,90.52,Planctomycetota,DsrA,Sulfur cycle,0
NW,89.82,Proteobacteria,DsrA,Sulfur cycle,0
NW,91.68,Proteobacteria,DsrA,Sulfur cycle,0
STW,92.47,Proteobacteria,DsrA,Sulfur cycle,0
NW,50,Proteobacteria,DsrA,Sulfur cycle,0
SAW,89.78,Proteobacteria,DsrA,Sulfur cycle,0
Front,58.6,Proteobacteria,DsrA,Sulfur cycle,0
SAW,66.61,Proteobacteria,DsrA,Sulfur cycle,0
SAW,57.74,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.24,Proteobacteria,DsrA,Sulfur cycle,0
SAW,78.55,Proteobacteria,DsrA,Sulfur cycle,0
NW,64.83,Proteobacteria,DsrA,Sulfur cycle,0
NW,67.68,Proteobacteria,DsrA,Sulfur cycle,0
SAW,50.69,Proteobacteria,DsrA,Sulfur cycle,0
SAW,74.88,Proteobacteria,DsrA,Sulfur cycle,0
NW,86.98,Proteobacteria,DsrA,Sulfur cycle,0
NW,91.46,Proteobacteria,DsrA,Sulfur cycle,0
NW,88.07,Proteobacteria,DsrA,Sulfur cycle,0
STW,90.63,Proteobacteria,DsrA,Sulfur cycle,0
Front,83.63,Proteobacteria,DsrA,Sulfur cycle,0
SAW,89.33,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.74,Proteobacteria,DsrA,Sulfur cycle,0
SAW,70.34,Proteobacteria,DsrA,Sulfur cycle,0
Front,91.38,Proteobacteria,DsrA,Sulfur cycle,0
SAW,93.71,Proteobacteria,DsrA,Sulfur cycle,0
SAW,93.76,Proteobacteria,DsrA,Sulfur cycle,0
NW,50.34,Proteobacteria,DsrA,Sulfur cycle,0
NW,52.76,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.34,Proteobacteria,DsrA,Sulfur cycle,0
SAW,51.72,Proteobacteria,DsrA,Sulfur cycle,0
SAW,79.19,Proteobacteria,DsrA,Sulfur cycle,0
SAW,80.38,Proteobacteria,DsrA,Sulfur cycle,0
NW,97.73,Proteobacteria,DsrA,Sulfur cycle,0
NW,97.12,Proteobacteria,DsrA,Sulfur cycle,0
STW,97.73,Proteobacteria,DsrA,Sulfur cycle,0
Front,69.12,Proteobacteria,DsrA,Sulfur cycle,0
NW,80.53,Proteobacteria,DsrA,Sulfur cycle,0
NW,90.92,Proteobacteria,DsrA,Sulfur cycle,0
STW,80.68,Proteobacteria,DsrA,Sulfur cycle,0
SAW,54.62,Proteobacteria,DsrA,Sulfur cycle,0
SAW,66.67,Proteobacteria,DsrA,Sulfur cycle,0
SAW,87.93,Proteobacteria,DsrA,Sulfur cycle,0
SAW,85.61,Proteobacteria,DsrA,Sulfur cycle,0
SAW,85.7,Proteobacteria,DsrA,Sulfur cycle,0
Front,68.21,Proteobacteria,DsrA,Sulfur cycle,0
SAW,63.74,Proteobacteria,DsrA,Sulfur cycle,0
SAW,57.18,Proteobacteria,DsrA,Sulfur cycle,0
SAW,62.59,Proteobacteria,DsrA,Sulfur cycle,0
NW,66.03,Proteobacteria,DsrA,Sulfur cycle,0
NW,59.25,Proteobacteria,DsrA,Sulfur cycle,0
NW,90.22,Proteobacteria,DsrA,Sulfur cycle,0
NW,89.89,Proteobacteria,DsrA,Sulfur cycle,0
STW,90.02,Proteobacteria,DsrA,Sulfur cycle,0
SAW,83.87,Proteobacteria,DsrA,Sulfur cycle,0
SAW,82.06,Proteobacteria,DsrA,Sulfur cycle,0
SAW,90.55,Proteobacteria,DsrA,Sulfur cycle,0
NW,51.74,Proteobacteria,DsrA,Sulfur cycle,0
SAW,66.56,Proteobacteria,DsrA,Sulfur cycle,0
NW,62.07,Proteobacteria,DsrA,Sulfur cycle,0
NW,97.93,Proteobacteria,DsrA,Sulfur cycle,0
STW,87.7,Proteobacteria,DsrA,Sulfur cycle,0
NW,80.68,Proteobacteria,DsrA,Sulfur cycle,0
NW,83.79,Proteobacteria,DsrA,Sulfur cycle,0
STW,71.23,Proteobacteria,DsrA,Sulfur cycle,0
SAW,76.89,Proteobacteria,DsrA,Sulfur cycle,0
SAW,50.45,Proteobacteria,DsrA,Sulfur cycle,0
STW,56.03,Proteobacteria,DsrA,Sulfur cycle,0
NW,70.82,Proteobacteria,DsrA,Sulfur cycle,0
STW,69.86,Proteobacteria,DsrA,Sulfur cycle,0
NW,51.72,Proteobacteria,DsrA,Sulfur cycle,0
NW,51.72,Proteobacteria,DsrA,Sulfur cycle,0
STW,65.52,Proteobacteria,DsrA,Sulfur cycle,0
Front,60.34,Proteobacteria,DsrA,Sulfur cycle,0
NW,83.44,Proteobacteria,DsrA,Sulfur cycle,0
STW,60.19,Proteobacteria,DsrA,Sulfur cycle,0
SAW,89.84,Proteobacteria,DsrA,Sulfur cycle,0
SAW,88.55,Proteobacteria,DsrA,Sulfur cycle,0
SAW,88.4,Proteobacteria,DsrA,Sulfur cycle,0
NW,88.89,Proteobacteria,DsrA,Sulfur cycle,0
NW,91.85,Proteobacteria,DsrA,Sulfur cycle,0
STW,91.11,Proteobacteria,DsrA,Sulfur cycle,0
SAW,78.05,Proteobacteria,DsrA,Sulfur cycle,0
SAW,77.18,Proteobacteria,DsrA,Sulfur cycle,0
Deep,54.91,Proteobacteria,DsrA,Sulfur cycle,0
SAW,88.31,Proteobacteria,DsrA,Sulfur cycle,0
SAW,82.64,Proteobacteria,DsrA,Sulfur cycle,0
NW,89.55,Proteobacteria,DsrA,Sulfur cycle,0
SAW,70.96,Proteobacteria,DsrA,Sulfur cycle,0
Deep,55.17,Proteobacteria,DsrA,Sulfur cycle,0
Front,87.28,Proteobacteria,DsrA,Sulfur cycle,0
SAW,77.95,Proteobacteria,DsrA,Sulfur cycle,0
SAW,88.79,Proteobacteria,DsrA,Sulfur cycle,0
SAW,94.14,Proteobacteria,DsrA,Sulfur cycle,0
SAW,92.59,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.34,Proteobacteria,DsrA,Sulfur cycle,0
SAW,65.52,Proteobacteria,DsrA,Sulfur cycle,0
SAW,52.27,Proteobacteria,DsrA,Sulfur cycle,0
SAW,62.07,Proteobacteria,DsrA,Sulfur cycle,0
SAW,61.91,Proteobacteria,DsrA,Sulfur cycle,0
Deep,90.43,Proteobacteria,DsrA,Sulfur cycle,0
SAW,91.04,Proteobacteria,DsrA,Sulfur cycle,0
Front,66.38,Proteobacteria,DsrA,Sulfur cycle,0
SAW,61.2,Proteobacteria,DsrA,Sulfur cycle,0
SAW,68.2,Proteobacteria,DsrA,Sulfur cycle,0
STW,58.33,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.5,Proteobacteria,DsrA,Sulfur cycle,0
SAW,53.16,Proteobacteria,DsrA,Sulfur cycle,0
SAW,52.43,Proteobacteria,DsrA,Sulfur cycle,0
Front,57.76,Proteobacteria,DsrA,Sulfur cycle,0
STW,77.59,Proteobacteria,DsrA,Sulfur cycle,0
SAW,58.03,Proteobacteria,DsrA,Sulfur cycle,0
Deep,71.95,Proteobacteria,DsrA,Sulfur cycle,0
NW,51.19,Proteobacteria,DsrA,Sulfur cycle,0
Front,67.81,Proteobacteria,DsrA,Sulfur cycle,0
SAW,64.45,Proteobacteria,DsrA,Sulfur cycle,0
SAW,53.05,Proteobacteria,DsrA,Sulfur cycle,0
NW,71.07,Proteobacteria,DsrA,Sulfur cycle,0
Front,57.82,Proteobacteria,DsrA,Sulfur cycle,0
SAW,82.67,Proteobacteria,DsrA,Sulfur cycle,0
Deep,93.77,Proteobacteria,DsrA,Sulfur cycle,0
Deep,62.5,Proteobacteria,DsrA,Sulfur cycle,1
Deep,92.9,Proteobacteria,DsrA,Sulfur cycle,1
NW,60.92,Proteobacteria,DsrA,Sulfur cycle,0
NW,69.83,Proteobacteria,DsrA,Sulfur cycle,0
STW,53.45,Proteobacteria,DsrA,Sulfur cycle,0
Front,67.24,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.59,Proteobacteria,DsrA,Sulfur cycle,0
SAW,80.9,Proteobacteria,DsrA,Sulfur cycle,0
Deep,55.18,SAR324,DsrA,Sulfur cycle,0
Deep,82.45,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,50,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,54.31,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,92.76,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,98.65,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,97.97,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,94.26,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,65.68,Verrucomicrobiota,DsrA,Sulfur cycle,0
Front,63.7,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,94.37,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,88.85,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,69.66,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,84.78,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,67.3,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,92.19,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,90.85,Verrucomicrobiota,DsrA,Sulfur cycle,0
Front,95.53,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,97.9,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,97.96,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,97.56,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,96.88,Verrucomicrobiota,DsrA,Sulfur cycle,0
NW,97.45,Verrucomicrobiota,DsrA,Sulfur cycle,0
NW,95.47,Verrucomicrobiota,DsrA,Sulfur cycle,0
STW,87.56,Verrucomicrobiota,DsrA,Sulfur cycle,0
NW,61.26,Verrucomicrobiota,DsrA,Sulfur cycle,0
STW,85.11,Crenarchaeota,DsrA,Sulfur cycle,0
STW,78,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,50.67,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,70,Thermoplasmatota,DsrA,Sulfur cycle,0
Front,82.93,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,85.08,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,61.02,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,83.9,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,90.09,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,98.72,Actinobacteriota,DsrA,Sulfur cycle,0
SAW,69.66,Actinobacteriota,DsrA,Sulfur cycle,0
SAW,68.22,Bacteroidota,DsrA,Sulfur cycle,0
SAW,84.04,Bacteroidota,DsrA,Sulfur cycle,0
SAW,78.44,Bacteroidota,DsrA,Sulfur cycle,0
SAW,93.14,Binatota,DsrA,Sulfur cycle,0
Deep,82.02,Chloroflexota,DsrA,Sulfur cycle,0
Deep,63.71,Chloroflexota,DsrA,Sulfur cycle,0
Deep,92.32,Chloroflexota,DsrA,Sulfur cycle,0
SAW,53.42,Cyanobacteria,DsrA,Sulfur cycle,0
Deep,78.21,Gemmatimonadota,DsrA,Sulfur cycle,0
Deep,83.85,Nitrospinota,DsrA,Sulfur cycle,0
SAW,50.11,Planctomycetota,DsrA,Sulfur cycle,0
Deep,93.27,Planctomycetota,DsrA,Sulfur cycle,0
SAW,57.69,Proteobacteria,DsrA,Sulfur cycle,0
STW,85.76,Proteobacteria,DsrA,Sulfur cycle,0
Front,53.89,Proteobacteria,DsrA,Sulfur cycle,0
Deep,67.65,Proteobacteria,DsrA,Sulfur cycle,0
Deep,95.88,Proteobacteria,DsrA,Sulfur cycle,1
Deep,74.55,Proteobacteria,DsrA,Sulfur cycle,1
SAW,85.6,Proteobacteria,DsrA,Sulfur cycle,1
Front,63.34,Proteobacteria,DsrA,Sulfur cycle,1
STW,70.59,Proteobacteria,DsrA,Sulfur cycle,0
Deep,53.01,SAR324,DsrA,Sulfur cycle,0
Deep,93.82,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,80.32,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,82.15,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,90.64,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,89.75,Verrucomicrobiota,DsrA,Sulfur cycle,0
STW,84.53,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,86.13,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,73.61,Thermoplasmatota,DsrA,Sulfur cycle,0
Front,76.89,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,86.4,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,62.5,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,82.4,Thermoplasmatota,DsrA,Sulfur cycle,0
Front,50.96,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,83.73,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,84.53,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,61.81,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,78.29,Acidobacteriota,DsrA,Sulfur cycle,0
Deep,88.02,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,95.73,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,98.72,Actinobacteriota,DsrA,Sulfur cycle,0
STW,55.02,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,69.91,Bacteroidota,DsrA,Sulfur cycle,0
Deep,57.82,Chloroflexota,DsrA,Sulfur cycle,0
Deep,81.85,Chloroflexota,DsrA,Sulfur cycle,0
SAW,92.62,Cyanobacteria,DsrA,Sulfur cycle,0
Deep,59.87,Gemmatimonadota,DsrA,Sulfur cycle,0
Deep,82.86,Planctomycetota,DsrA,Sulfur cycle,0
STW,86.02,Planctomycetota,DsrA,Sulfur cycle,0
STW,52.93,Proteobacteria,DsrA,Sulfur cycle,0
Deep,100,Proteobacteria,DsrA,Sulfur cycle,0
SAW,91.61,Proteobacteria,DsrA,Sulfur cycle,0
STW,93.32,Proteobacteria,DsrA,Sulfur cycle,0
SAW,65.58,Proteobacteria,DsrA,Sulfur cycle,0
STW,97.82,Proteobacteria,DsrA,Sulfur cycle,0
STW,89.79,Proteobacteria,DsrA,Sulfur cycle,0
STW,91.52,Proteobacteria,DsrA,Sulfur cycle,0
SAW,88.42,Proteobacteria,DsrA,Sulfur cycle,0
SAW,61,Proteobacteria,DsrA,Sulfur cycle,0
SAW,91.79,Proteobacteria,DsrA,Sulfur cycle,0
SAW,80.01,Proteobacteria,DsrA,Sulfur cycle,0
SAW,87.68,Proteobacteria,DsrA,Sulfur cycle,0
Deep,60.23,Proteobacteria,DsrA,Sulfur cycle,0
SAW,60.08,Proteobacteria,DsrA,Sulfur cycle,0
Deep,72.79,Proteobacteria,DsrA,Sulfur cycle,0
Deep,90.55,Proteobacteria,DsrA,Sulfur cycle,1
Deep,79.95,Proteobacteria,DsrA,Sulfur cycle,1
Deep,63.46,Proteobacteria,DsrA,Sulfur cycle,1
Deep,74.39,SAR324,DsrA,Sulfur cycle,1
Deep,68.23,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,79.45,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,74.98,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,96.88,Verrucomicrobiota,DsrA,Sulfur cycle,0
SAW,93.44,Verrucomicrobiota,DsrA,Sulfur cycle,0
Deep,93.07,Verrucomicrobiota,DsrA,Sulfur cycle,0
STW,86.53,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,53.45,Actinobacteriota,DsrA,Sulfur cycle,0
STW,99.46,Bacteroidota,DsrA,Sulfur cycle,0
SAW,61.3,Bacteroidota,DsrA,Sulfur cycle,0
SAW,71.4,Bacteroidota,DsrA,Sulfur cycle,0
SAW,87.51,Bacteroidota,DsrA,Sulfur cycle,0
STW,66.89,Bacteroidota,DsrA,Sulfur cycle,0
SAW,81.99,Bacteroidota,DsrA,Sulfur cycle,0
SAW,61.79,Bacteroidota,DsrA,Sulfur cycle,0
STW,63.23,Bacteroidota,DsrA,Sulfur cycle,0
SAW,74.32,Bacteroidota,DsrA,Sulfur cycle,0
SAW,61.38,Bacteroidota,DsrA,Sulfur cycle,0
STW,89.67,Bacteroidota,DsrA,Sulfur cycle,0
SAW,82.85,Bacteroidota,DsrA,Sulfur cycle,0
SAW,65.79,Bacteroidota,DsrA,Sulfur cycle,0
STW,92.13,Bacteroidota,DsrA,Sulfur cycle,0
SAW,70.92,Bacteroidota,DsrA,Sulfur cycle,0
SAW,85.28,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,63.72,Cyanobacteria,DsrA,Sulfur cycle,0
STW,83.87,Planctomycetota,DsrA,Sulfur cycle,0
SAW,55.42,Proteobacteria,DsrA,Sulfur cycle,0
SAW,56.02,Proteobacteria,DsrA,Sulfur cycle,0
SAW,72.66,Proteobacteria,DsrA,Sulfur cycle,0
STW,89.43,Proteobacteria,DsrA,Sulfur cycle,0
SAW,50.71,Proteobacteria,DsrA,Sulfur cycle,0
SAW,95.28,Proteobacteria,DsrA,Sulfur cycle,0
STW,92.32,Proteobacteria,DsrA,Sulfur cycle,0
STW,96.55,Proteobacteria,DsrA,Sulfur cycle,0
SAW,55.49,Proteobacteria,DsrA,Sulfur cycle,0
STW,95.43,Proteobacteria,DsrA,Sulfur cycle,0
STW,63.75,Proteobacteria,DsrA,Sulfur cycle,0
SAW,52.06,Proteobacteria,DsrA,Sulfur cycle,0
STW,94.17,Proteobacteria,DsrA,Sulfur cycle,0
SAW,54.93,Proteobacteria,DsrA,Sulfur cycle,0
STW,90.14,Proteobacteria,DsrA,Sulfur cycle,0
SAW,50.08,Proteobacteria,DsrA,Sulfur cycle,0
SAW,57.84,Verrucomicrobiota,DsrA,Sulfur cycle,0
Front,86.13,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,84,Thermoplasmatota,DsrA,Sulfur cycle,0
Front,82.07,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,85.73,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,71.45,Bacteroidota,DsrA,Sulfur cycle,0
STW,53.45,Bacteroidota,DsrA,Sulfur cycle,0
STW,73.49,Cyanobacteria,DsrA,Sulfur cycle,0
Front,62.65,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,94.7,Cyanobacteria,DsrA,Sulfur cycle,0
SAW,76.18,Proteobacteria,DsrA,Sulfur cycle,0
STW,95.68,Proteobacteria,DsrA,Sulfur cycle,0
STW,91.06,Proteobacteria,DsrA,Sulfur cycle,0
STW,88.12,Proteobacteria,DsrA,Sulfur cycle,0
STW,88.77,Proteobacteria,DsrA,Sulfur cycle,0
STW,54.28,Proteobacteria,DsrA,Sulfur cycle,0
Front,86.73,Proteobacteria,DsrA,Sulfur cycle,0
SAW,76.95,Proteobacteria,DsrA,Sulfur cycle,0
Deep,57.44,Crenarchaeota,DsrA,Sulfur cycle,0
SAW,56.31,Crenarchaeota,DsrA,Sulfur cycle,0
STW,92.01,Crenarchaeota,DsrA,Sulfur cycle,0
Deep,75.73,Crenarchaeota,DsrA,Sulfur cycle,0
SAW,79.33,Thermoplasmatota,DsrA,Sulfur cycle,0
STW,68.15,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,84.8,Thermoplasmatota,DsrA,Sulfur cycle,0
SAW,81.87,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,52.62,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,65.69,Thermoplasmatota,DsrA,Sulfur cycle,0
Deep,56.69,Acidobacteriota,DsrA,Sulfur cycle,0
Deep,91.8,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,85.59,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,85,Actinobacteriota,DsrA,Sulfur cycle,0
Deep,71.54,Chloroflexota,DsrA,Sulfur cycle,0
Deep,68.46,Chloroflexota,DsrA,Sulfur cycle,0
Deep,77.04,Chloroflexota,DsrA,Sulfur cycle,0
Deep,82.18,Chloroflexota,DsrA,Sulfur cycle,0
Deep,74.78,Chloroflexota,DsrA,Sulfur cycle,0
SAW,89.81,Cyanobacteria,DsrA,Sulfur cycle,0
Deep,75.31,Gemmatimonadota,DsrA,Sulfur cycle,0
Deep,89.64,Gemmatimonadota,DsrA,Sulfur cycle,0
Deep,63.24,Marinisomatota,DsrA,Sulfur cycle,0
Deep,51.45,Planctomycetota,DsrA,Sulfur cycle,0
SAW,68.61,Planctomycetota,DsrA,Sulfur cycle,0
Deep,72.45,Planctomycetota,DsrA,Sulfur cycle,0
Deep,93.61,Planctomycetota,DsrA,Sulfur cycle,0
SAW,52.94,Proteobacteria,DsrA,Sulfur cycle,0
SAW,59.48,Proteobacteria,DsrA,Sulfur cycle,0
SAW,64.58,Proteobacteria,DsrA,Sulfur cycle,0
SAW,92.13,Proteobacteria,DsrA,Sulfur cycle,0
SAW,92.5,Proteobacteria,DsrA,Sulfur cycle,0
SAW,68.4,Proteobacteria,DsrA,Sulfur cycle,0
SAW,82.46,Proteobacteria,DsrA,Sulfur cycle,0
Deep,81.48,Proteobacteria,DsrA,Sulfur cycle,0
